ID,FileName,ProcessedDate,EIN,OrganizationName,Website,FormationYear,Organization501c3,LegalDomicileState,MailingAddress,MailingCity,MailingState,MailingZIP,PhysicalAddress,PhysicalCity,PhysicalState,PhysicalZIP,PrincipalOfficerName,BusinessOfficerName,BusinessOfficerTitle,BusinessOfficerPhone,SigningOfficerFirstName,SigningOfficerLastName,PreparerName,PreparerPhone,PreparerFirmName,PreparerFirmAddress,PreparerFirmCity,PreparerFirmState,PreparerFirmZIP,MissionDescription,ActivityDescription,GrossReceipts,TotalRevenue,TotalExpenses,NetIncome,TotalAssets,TotalEmployees,ContributionsReceived,ProgramServiceRevenue,InvestmentIncome,SalariesAndBenefits,HasFundraisingActivities,HasProfessionalFundraising,FundraisingGrossIncome,FundraisingDirectExpenses,NetFundraisingIncome,Event1Name,Event1GrossReceipts,Event1CharitableContributions,Event1GrossRevenue,Event1RentCosts,Event1FoodBeverage,Event1OtherExpenses,Event1NetIncome,Event2Name,Event2GrossReceipts,Event2CharitableContributions,Event2GrossRevenue,Event2RentCosts,Event2FoodBeverage,Event2OtherExpenses,Event2NetIncome,OtherEventCount,TotalEventGrossReceipts,TotalEventGrossRevenue,TotalEventRentCosts,TotalEventFoodBeverage,TotalEventOtherExpenses,TotalEventDirectExpenses,TotalEventNetIncome,HasGala,HasAuction,HasBall,HasDinner,HasBenefit,HasTournament,HasGolf,HasAnnual,HasFundraiser,HasEvent,HasShow,HasRun,HasArt,HasAwards,HasConcert,HasFestival,HasRaffle,HasGamingActivities,GamingGrossRevenue,GamingNetIncome,ProspectScore,ProspectTier,TerritoryManager,ContactStatus,LastContactDate,NextFollowUpDate,ProspectNotes,EstimatedValue,TaxYear,TaxPeriodEnd,ReturnTimestamp,Event1Keyword,Event2Keyword,PrimaryEventType,WebsiteRaw,,,,,,
2689,201900249349300920_public.xml,NULL,411694837,FIRST CHILDREN'S FINANCE,firstchildrensfinance.org,1991,X,MN,111 3RD AVENUE SOUTH NO 220,MINNEAPOLIS,MN,554011437,111 3RD AVENUE SOUTH NO 220,MINNEAPOLIS,MN,554011437,GERALD CUTTS,GERALD CUTTS,PRESIDENT,CEO,6123383023,NULL,NULL,LANCE J BROCK,6512276695,MAHONEYULBRICHCHRISTIANSEN & RUSS PA,10 RIVER PARK PLAZA SUITE 800,SAINT PAUL,MN,55107,"FIRST CHILDREN'S FINANCE HELPS CHILDREN, FAMILIES AND COMMUNITIES THRIVE BY INCREASING THE AVAILABILITY, AFFORDABILITY AND QUALITY OF EARLY CARE AND EDUCATION. WE ACCOMPLISH THIS BY PROVIDING FINANCIAL AND BUSINESS-DEVELOPMENT ASSISTANCE TO HIGH-QUALITY CARE BUSINESSES SERVING LOW- AND MODERATE-INCOME FAMILIES, AND BUILDING PARTNERSHIPS THAT CONNECT THESE VITAL BUSINESSES WITH THE RESOURCES OF THE PUBLIC AND PRIVATE SECTORS. WE BELIEVE ACCESS TO HIGH-QUALITY EARLY CARE AND EDUCATION IS ESSENTIAL FOR ALL COMMUNITIES, BECAUSE HUMAN CAPITAL DEVELOPMENT IS THE FOUNDATION OF INDIVIDUAL SUCCESS AND THE ENGINE OF REGIONAL ECONOMIC GROWTH.","FIRST CHILDREN'S FINANCE HELPS CHILDREN, FAMILIES AND COMMUNITIES THRIVE BY INCREASING THE AVAILABILITY, AFFORDABILITY AND QUALITY OF EARLY CARE AND EDUCATION.",1823880,1818437,1822644,-4207,4581172,15,1287820,523543,688,1213137,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,24:12.0,NULL,NULL,NULL,FIRSTCHILDRENSFINANCE.ORG,,,,,
2693,201900249349301005_public.xml,NULL,522198248,GARDEN OF REMEMBRANCE MEMORIAL,gardenofremembrance.org,1999,X,MD,14321 COMUS ROAD,CLARKSBURG,MD,20871,14321 COMUS ROAD,CLARKSBURG,MD,20871,SHELDON GROSBERG,SHELDON GROSBERG,EXECUTIVE DIRECTOR,3014283000,NULL,NULL,NANCY JOHNSON,4107205220,UHY ADVISORS MID-ATLANTIC MD INC,8601 ROBERT FULTON DRIVE SUITE 210,COLUMBIA,MD,21046,"TO OPERATE A MEMORIAL PARK AND PROVIDE BURIAL SERVICES TO THE PUBLIC THAT DIRECTLY SUPPORT AND MAINTAIN THE BASIC TENETS AND BELIEFS OF JUDAISM IN CONNECTION WITH THE PROVISION OF BURIAL SPACES, SERVICES, AND MEMORIALS.","TO OPERATE A MEMORIAL PARK AND PROVIDE BURIAL SERVICES TO THE PUBLIC THAT DIRECTLY SUPPORT AND MAINTAIN THE BASIC TENETS AND BELIEFS OF JUDAISM IN CONNECTION WITH THE PROVISION OF BURIAL SPACES, SERVICES, AND MEMORIALS.",4116478,2622258,1688656,933602,10597578,8,1281682,671139,150346,743245,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,39:07.0,NULL,NULL,NULL,WWW.GARDENOFREMEMBRANCE.ORG,,,,,,
2694,201900249349301010_public.xml,NULL,870326807,DISABILITY LAW CENTER,disabilitylawcenter.org,1975,X,UT,205 NORTH 400 WEST,SALT LAKE CITY,UT,841031125,205 NORTH 400 WEST,SALT LAKE CITY,UT,841031125,ADINA ZAHRADNIKOVA,ADINA ZAHRADNIKOVA,EXECUTIVE DIRECTOR,8013631347,NULL,NULL,CHETT J CAMPBELL CPA,8015322200,EIDE BAILLY LLP,5 TRIAD CENTER STE 600,SALT LAKE CITY,UT,841801106,ENFORCE AND STRENGTHEN THE LAWS THAT PROTECT THE RIGHTS OF PEOPLE WITH DISABILITIES IN UTAH THROUGH LEGAL ADVOCACY.,ENFORCE AND STRENGTHEN THE LAWS THAT PROTECT THE RIGHTS OF PEOPLE WITH DISABILITIES IN UTAH THROUGH LEGAL ADVOCACY.,2402962,2402962,2091485,311477,2168989,45,2359941,33227,9794,1166986,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,9/30/2018,13:16.0,NULL,NULL,NULL,DISABILITYLAWCENTER.ORG,,,,,,
2714,201900259349100305_public.xml,NULL,813298647,RUNNING AGAINST DRIVING DRUNK,raddrunning.org,NULL,NULL,NULL,2313 N WEST STREET,FLAGSTAFF,AZ,86004,2313 N WEST STREET,FLAGSTAFF,AZ,86004,NULL,STEWART JACKSON,PRESIDENT,2066939575,NULL,NULL,DAVE COSPER,9287747371,GUEST SCHUTTE & COSPER CPAs LLP,603 N BEAVER STREET,Flagstaff,AZ,86001,NULL,NULL,NULL,NULL,NULL,NULL,16925,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,12/31/2017,04:17.0,NULL,NULL,NULL,WWW.RADDRUNNING.ORG,,,,,,
2696,201900249349301020_public.xml,NULL,593221197,FLORIDA ASSOCIATION OF STATE,fastinc.org,1993,X,FL,2061 DELTA WAY 1,TALLAHASSEE,FL,32303,2061 DELTA WAY 1,TALLAHASSEE,FL,32303,HARLAND DRAWDY,HARLAND DRAWDY,CHAIRMAN,8506819551,NULL,NULL,DEVLIN D SALEY,8503866116,WOLFE & SALEY CPAS,1407 E CALL STREET,TALLAHASSEE,FL,32301,"THE ORGANIZATIONS PRIMARY PURPOSE IS TO PROMOTE A PUBLIC AWARENESS AND APPRECIATION OF THE FUNCTION OF LAW ENFORCEMENT OFFICERS AS PUBLIC SERVANTS, THROUGH EDUCATION AND PUBLIC SERVICE ACTIVITIES.","THE ORGANIZATIONS PRIMARY PURPOSE IS TO PROMOTE A PUBLIC AWARENESS AND APPRECIATION OF THE FUNCTION OF LAW ENFORCEMENT OFFICERS AS PUBLIC SERVANTS, THROUGH EDUCATION AND PUBLIC SERVICE ACTIVITIES.",744,744,744,0,22036,0,744,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,15:46.0,NULL,NULL,NULL,WWW.FASTINC.ORG,,,,,,
2697,201900249349301025_public.xml,NULL,954745150,LOS ANGELES SHERIFF'S PROFESSIONAL,laspa.org,1999,NULL,CA,1255 CORPORATE CENTER DRIVE NO 216,MONTEREY PARK,CA,91754,1255 CORPORATE CENTER DRIVE NO 216,MONTEREY PARK,CA,91754,CESAR ROMERO,JESSICA HIGAREDA,OFFICE MANAGER,8889589998,NULL,NULL,LIOR TEMKIN,3104773924,SINGERLEWAK LLP,10960 WILSHIRE BLVD STE 700,LOS ANGELES,CA,900243783,TO PROVIDE EMPLOYEES OF THE COUNTY OF LOS ANGELES SHERIFFS' DEPARTMENT A UNION THAT REPRESENTS ITS MEMBERS' INTERESTS. LASPA PROVIDES SERVICES FROM LEGAL REPRESENTATION TO INSURANCE COVERAGE TO ALL ITS MEMBERS.,TO PROVIDE EMPLOYEES OF THE COUNTY OF LOS ANGELES SHERIFFS' DEPARTMENT A UNION THAT REPRESENTS ITS MEMBERS' INTERESTS. LASPA PROVIDES SERVICES FROM LEGAL REPRESENTATION TO INSURANCE COVERAGE TO ALL ITS MEMBERS.,743407,743407,576157,167250,442088,3,743407,0,0,211156,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,5/31/2018,01:49.0,NULL,NULL,NULL,LASPA.ORG,,,,,,
2698,201900249349301030_public.xml,NULL,930582360,ASSOCIATION OF OREGON COMMUNITY MENTAL,aocmhp.org,1990,NULL,OR,544 FERRY ST SE STE 3,SALEM,OR,973013751,544 FERRY ST SE STE 3,SALEM,OR,973013751,CHERRYL RAMIREZ,CHERRYL RAMIREZ,EXECUTIVE DIRECTOR,5033997201,NULL,NULL,JOSHUA MORROW CPA,5033907880,JOHNSON GLAZE & CO PC,3085 RIVER ROAD N,SALEM,OR,97303,"OUR MISSION IS TO SUPPORT AND ADVOCATE FOR LOCAL MENTAL HEALTH AUTHORITIES IN THEIR PLANNING AND MANAGEMENT OF MENTAL HEALTH, ADDICTIONS AND DEVELOPMENTAL DISABILITIES PROGRAMS TO ENSURE AN EFFECTIVE LOCAL SYSTEM OF CARE.","OUR MISSION IS TO SUPPORT AND ADVOCATE FOR LOCAL MENTAL HEALTH AUTHORITIES IN THEIR PLANNING AND MANAGEMENT OF MENTAL HEALTH, ADDICTIONS AND DEVELOPMENTAL DISABILITIES PROGRAMS TO ENSURE AN EFFECTIVE LOCAL SYSTEM OF CARE.",1026700,1026700,998006,28694,586105,6,1023830,0,2870,552733,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,54:22.0,NULL,NULL,NULL,WWW.AOCMHP.ORG,,,,,,
2715,201900259349100400_public.xml,NULL,611698128,RAVENWISE FOUNDATION,ravenwise.org,NULL,NULL,NULL,25 PRESTON ROAD,WOODSIDE,CA,94062,25 PRESTON ROAD,WOODSIDE,CA,94062,NULL,THOMAS P THOMAS,Secretary,Treas,NULL,NULL,NULL,Jason Marino EA,4088799181,RDS TAX STRATEGIES INC,3190 S Bascom Ave Ste 205,San Jose,CA,95124,NULL,NULL,NULL,NULL,NULL,NULL,26936,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,06:36.0,NULL,NULL,NULL,ravenwise.org,,,,,
2699,201900249349301100_public.xml,NULL,721031108,LSU IN SHREVEPORT FOUNDATION INC,www,1983,X,LA,ONE UNIVERSITY PLACE,SHREVEPORT,LA,71115,ONE UNIVERSITY PLACE,SHREVEPORT,LA,71115,GEORGE FRITZE,GEORGE FRITZE,PRESIDENT,3187975278,NULL,NULL,AIMEE P MCFARLAND,3184291525,HEARD MCELROY & VESTAL LLC,333 TEXAS STREET SUITE 1525,SHREVEPORT,LA,71101,"THE FOUNDATION'S GOAL IS TO PROMOTE THE EDUCATION AND CULTURAL WELFARE OF LOUISIANA STATE UNIVERSITY IN SHREVEPORT (LSUS). THE FOUNDATION'S ACTIVITIES INCLUDE MANAGEMENT OF GIFTS, GRANTS AND ENDOWMENTS FOR THE PURPOSE OF PROVIDING SCHOLARSHIPS, RESEARCH ACTIVITIES AND ANY OTHER SUCH BENEFIT FOR LSUS AND ITS FACULTY AND STUDENTS AS MAY BE PRESCRIBED BY DONORS.","THE LSUS FOUNDATION IS A 501(C)(3) NONPROFIT CORPORATION WHOSE SOLE MISSION IS TO FOSTER PRIVATE SUPPORT FOR LOUISIANA STATE UNIVERSITY IN SHREVEPORT, MANAGE INVESTMENTS, AND SERVE AS TRUSTEE FOR FUNDS AND OTHER CONTRIBUTED ASSETS FOR BENEFIT OF THE UNIVERSITY. THE LSUS FOUNDATION PROMOTES PHILANTHROPIC SUPPORT FOR LSUS PROGRAMS AND AREAS OF STUDY WHILE RECOGNIZING THE ALL-IMPORTANT GROWTH AND SUCCESS OF ECONOMIC DEVELOPMENT IN NORTHEAST LOUISIANA.",28075653,1969484,1833422,136062,26441284,0,1306625,0,400707,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,51:06.0,NULL,NULL,NULL,HTTP:,,WWW,LSUS.EDU,FOUNDATION,,
2700,201900249349301105_public.xml,NULL,911148123,MERCY CORPS,mercycorps.org,1981,X,WA,45 SW ANKENY STREET,PORTLAND,OR,97204,45 SW Ankeny Street,Portland,OR,97204,Beth deHamel,Beth deHamel,Chief Financial Officer,5038965000,NULL,NULL,Jennifer Becker Harris,4254544919,Clark Nuber,10900 4th Street NE,Bellevue,WA,98019,"Mercy Corps mission is to alleviate suffering, poverty and oppression by helping people build secure, productive and just communities.","Mercy Corps is a leading global organization powered by the belief that a better world is possible. In disaster, in hardship, in more than 40 countries around the world, we partner to put bold solutions into action - helping people triumph over adversity and build stronger communities from within.",310386162,308644568,313780808,-5136240,188946120,543,308220968,1101358,-901011,109496227,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,46:09.0,NULL,NULL,NULL,WWW.MERCYCORPS.ORG,,,,,,
2704,201900249349301160_public.xml,NULL,540891886,TRINITY EPISCOPAL SCHOOL,trinityyes.org,1971,X,VA,3850 PITTAWAY DRIVE,RICHMOND,VA,23235,3850 PITTAWAY DRIVE,RICHMOND,VA,23235,MR ROBERT A SHORT,MR ROBERT A SHORT,HEAD OF SCHOOL,8043273150,NULL,NULL,JAYME MIKA,8047470000,KEITERSTEPHENSHURSTGARY & SHREAVESPC,4401 DOMINION BLVD,GLEN ALLEN,VA,23060,"PROVIDE EDUCATION, ATHLETICS AND SOCIAL INTERACTION FOR STUDENTS IN GRADES 8-12.","PROVIDE EDUCATION, ATHLETICS AND SOCIAL INTERACTION FOR STUDENTS IN GRADES 8-12.",13148623,13078422,12518906,559516,25774706,155,884148,12107099,32050,6301472,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,38:08.0,NULL,NULL,NULL,WWW.TRINITYYES.ORG,,,,,,
2701,201900249349301110_public.xml,NULL,352119055,CENTRAL INDIANA DANCE ENSEMBLE,cidedance.org,2000,X,IN,4883 DEER RIDGE DR N,CARMEL,IN,46033,1142 Linden Lane,Carmel,IN,46032,PAM,PAM RETZLAFF,PRESIDENT,3178447453,NULL,NULL,TAMARA E HALL,3173718062,TAMARA E HALL CPA,1514 PRESTWICK CIRCLE,CARMEL,IN,46032,CIDE is committed to providing cultural and educational enrichment to the Central Indiana Community,CIDE IS COMMITTED TO PROVIDING CULTURAL AND EDUCATIONAL ENRICHMENT TO THE CENTRAL INDIANA COMMUNITY CIDE WILL PRESENT DANCE PERFORMANCES AND PROVIDE A VEHICLE FOR CHILDREN TO BE TRAINED IN DANCE PRINCIPLES AND GIVE THEM THE OPPORTUNITY TO PERFORM,309761,292963,252919,40044,187150,0,56524,222915,276,38280,0,0,20186,16798,3388,Spring Show,15664,2600,13064,6493,NULL,6181,NULL,Scrip Sales,7122,NULL,7122,NULL,NULL,4013,NULL,NULL,22786,20186,6493,NULL,10194,16687,3499,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,00:01.0,SHOW,SALE,SHOW,www.cidedance.org,,,,,,
2702,201900249349301150_public.xml,NULL,611714375,HEALTHY STEPS DIAPER BANK,healthystepsdiaperbank.com,2013,X,PA,6400 COLCHESTER AVE,HARRISBURG,PA,171113920,6400 COLCHESTER AVE,HARRISBURG,PA,171113920,SUSAN SPEESE,SUSAN SPEESE,PRESIDENT,7179192590,NULL,NULL,David B Hoffman CPA,7177612801,Barbush Hoffman Short LLC,1104 Fernwood Avenue Ste 501,Camp Hill,PA,17011,"PROVIDE DIAPERS TO CHILDREN IN NEED, TO KEEP CHILDREN CLEAN,DRY AND HEALTHY. TO ACCOMPLISH THIS MISSION THE ORGANIZATION PARTNERS WITH LOCAL NON-PROFIT FAMILY SERVICE AGENCIES WHO THEN PROVIDE THE DIAPERS FREE OF CHARGE TO ACTIVE PARTICIPANTS OF THEIR PROGRAMS.","PROVIDE DIAPERS TO CHILDREN IN NEED, TO KEEP CHILDREN CLEAN,DRY AND HEALTHY. TO ACCOMPLISH THIS MISSION THE ORGANIZATION PARTNERS WITH LOCAL NON-PROFIT FAMILY SERVICE AGENCIES WHO THEN PROVIDE THE DIAPERS FREE OF CHARGE TO ACTIVE PARTICIPANTS OF THEIR PROGRAMS.",133018,128559,118156,10403,102109,2,116593,0,42,30706,0,0,16383,4459,11924,YORK LOCAL G,2954,2954,NULL,NULL,NULL,237,NULL,AOG,13429,13429,NULL,NULL,NULL,4222,NULL,NULL,16383,NULL,NULL,NULL,4459,4459,-4459,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,32:51.0,NULL,NULL,NULL,WWW.HEALTHYSTEPSDIAPERBANK.COM,,,,,,
2703,201900249349301155_public.xml,NULL,311751437,Alaska Youth and Family Network,ayfn.org,2000,X,AK,PO Box 233142,Anchorage,AK,99523,PO Box 233142,Anchorage,AK,99523,JP Ouellette,JP Ouellette,President,9077704979,NULL,NULL,Raylene K Saur,9075696060,Stevens Reppel Saur Inc,3900 Arctic Blvd Ste 202,Anchorage,AK,99503,To advocate for families and children with social,emotional,"behavioral challenges and related disabilities to be included as equal partners with professionals in developing policies, programs and ensuring adequate mental health services for Alaskan children and youth.",To advocate for families and children with social,emotional,"behavioral challenges and related disabilities to be included as equal partners with professionals in developing policies, programs and ensuring adequate mental health services for Alaskan children and youth.",1148064,1145864,1079585,66279,470185,26,1049056,98830,-2022,656071,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,34:09.0,NULL,NULL,NULL,www.ayfn.org,,
2705,201900249349301165_public.xml,NULL,841001484,FAMILY VISITOR PROGRAM OF GARFIELD COUNTY INC,familyvisitor.org,1986,X,CO,PO BOX 1845,GLENWOOD SPRINGS,CO,81602,PO BOX 1845,GLENWOOD SPRINGS,CO,81602,RICK DUFON,SAUNDRA D SWANSON,EXECUTIVE DIRECTOR,9709451234,NULL,NULL,TARA J STAUFFER CPA,9702453000,Chadwick Steinkirchner Davis & CO,2499 Highway 6 and 50,Grand Junction,CO,81505,"TO PROMOTE HEALTHY FAMILIES BY PROVIDING EDUCATION, ADVOCACY, AND SUPPORT","TO PROMOTE HEALTHY FAMILIES BY PROVIDING EDUCATION, ADVOCACY, AND SUPPORT SERVICES THAT STRENGTHEN AND EMPOWER FAMILIES, FOSTER THE OPTIMUM DEVELOPMENT OF CHILDREN, AND PREVENT CHILD ABUSE AND NEGLECT.",1551418,1551418,1495467,55951,795669,23,1533100,0,214,1174107,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,59:40.0,NULL,NULL,NULL,WWW.FAMILYVISITOR.ORG,,,,,,
2718,201900259349200000_public.xml,NULL,910840172,Washington Hearing Society Inc,washingtonhearing.org,NULL,NULL,NULL,12504 NW 45th Ct,Vancouver,WA,98685,12504 NW 45th Ct,Vancouver,WA,98685,NULL,Paula Cain,Executive Assistant,3604339618,NULL,NULL,Zhigang Connie Liu Terpening,3608528496,Connie Liu Terpening CPA LLC,10216 NE 13th Ave,Vancouver,WA,98686,NULL,NULL,92041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,79575,NULL,NULL,Auction income,27325,NULL,27325,NULL,NULL,10477,NULL,HAST Program,52250,NULL,52250,NULL,NULL,44834,NULL,NULL,79575,79575,NULL,NULL,55311,55311,24264,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2018,12/31/2018,39:18.0,AUCTION,NULL,AUCTION,http:,,washingtonhearing.org,,,,
2720,201900259349200010_public.xml,NULL,352034147,WABASH AREA COMMUNITY THEATER INC,wabashcommunitytheater.org,NULL,X,NULL,PO BOX 840,WABASH,IN,46992,PO BOX 840,WABASH,IN,46992,NULL,HOWARD KALER,TREASURER,2605630111,NULL,NULL,ALAN SMITH CPA,2605631141,REA LOGAN & CO LLC CPA'S,PO BOX 317,WABASH,IN,469920317,NULL,NULL,34093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2018,12/31/2018,08:13.0,NULL,NULL,NULL,WWW.WABASHCOMMUNITYTHEATER.ORG,,,,,,
2721,201900259349200015_public.xml,NULL,202132585,SPOUSES OF HOUSTON BARRISTERS INC,shbinc.org,NULL,X,NULL,4327 N ROSENEATH DRIVE,HOUSTON,TX,77021,4327 N ROSENEATH DRIVE,HOUSTON,TX,77021,NULL,LISA BYNAM,12219,NULL,NULL,NULL,Lisa M Wallace,7137419812,Lisa Mouton Wallace CPA,4327 N Roseneath Drive,Houston,TX,77021,NULL,NULL,58334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,54070,NULL,NULL,SCHOLARSHIP GALA,54070,NULL,54070,25002,NULL,3950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54070,54070,25002,NULL,3950,31902,22168,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,52:16.0,GALA,NULL,GALA,shbinc.org,,,,,,
